"PJM N. IL HUB DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BE,IFED,01,064 ,   46418,   35832,   35130,    7498,    8415,     898,       0,       0,       0,    1935,    1500,     175,   46338,   46118,      80,     300,   46418,   35832,   35130,    7498,    8415,     898,       0,       0,       0,    1935,    1500,     175,   46338,   46118,      80,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3549,   -1163,   -2784,    -956,    -555,       0,       0,       0,       0,       0,       0,       0,   -2119,   -3339,   -1430,    -210,  100.0,   77.2,   75.7,   16.2,   18.1,    1.9,    0.0,    0.0,    0.0,    4.2,    3.2,    0.4,   99.8,   99.4,    0.2,    0.6,  100.0,   77.2,   75.7,   16.2,   18.1,    1.9,    0.0,    0.0,    0.0,    4.2,    3.2,    0.4,   99.8,   99.4,    0.2,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     20,     12,.,.,.,      0,      0,      0,.,.,.,     26,     16,     30,     20,     12,.,.,.,      0,      0,      0,.,.,.,     26,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.5,    87.1,    73.8,    96.4,    52.4,    84.8,    72.8,    93.2,    53.5,    87.1,    73.8,    96.4,    52.4,    84.8,    72.8,    93.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643BE","IFED","064 ","N16","FutOnly"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BF,IFED,01,064 ,   75102,   62168,   67053,    9445,    3927,    2234,       0,     350,       0,       0,     273,    1098,   74945,   74935,     157,     167,   75102,   62168,   67053,    9445,    3927,    2234,       0,     350,       0,       0,     273,    1098,   74945,   74935,     157,     167,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3685,   -3014,   -3808,    -209,    -130,     -46,       0,       0,       0,    -414,     273,      33,   -3650,   -3678,     -35,      -7,  100.0,   82.8,   89.3,   12.6,    5.2,    3.0,    0.0,    0.5,    0.0,    0.0,    0.4,    1.5,   99.8,   99.8,    0.2,    0.2,  100.0,   82.8,   89.3,   12.6,    5.2,    3.0,    0.0,    0.5,    0.0,    0.0,    0.4,    1.5,   99.8,   99.8,    0.2,    0.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     33,     23,     21,.,.,      4,      0,.,      0,      0,.,.,     29,     27,     33,     23,     21,.,.,      4,      0,.,      0,      0,.,.,     29,     27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.2,    60.2,    72.7,    80.0,    52.1,    54.6,    70.3,    70.1,    52.2,    60.2,    72.7,    80.0,    52.1,    54.6,    70.3,    70.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","FutOnly"
"ISO NE MASS HUB DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BG,IFED,01,064 ,  110451,   93478,   91010,   11087,    5224,    1983,     334,    1006,     226,    1360,    8931,    1714,  110182,  110094,     269,     357,  110451,   93478,   91010,   11087,    5224,    1983,     334,    1006,     226,    1360,    8931,    1714,  110182,  110094,     269,     357,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3828,   -3252,   -4000,    -529,      77,    -154,    -220,    -253,       0,    -240,     -74,     588,   -3807,   -3816,     -21,     -12,  100.0,   84.6,   82.4,   10.0,    4.7,    1.8,    0.3,    0.9,    0.2,    1.2,    8.1,    1.6,   99.8,   99.7,    0.2,    0.3,  100.0,   84.6,   82.4,   10.0,    4.7,    1.8,    0.3,    0.9,    0.2,    1.2,    8.1,    1.6,   99.8,   99.7,    0.2,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     47,     23,     22,.,.,.,.,.,.,      5,.,.,     37,     32,     47,     23,     22,.,.,.,.,.,.,      5,.,.,     37,     32,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.0,    45.3,    75.5,    68.4,    47.8,    41.6,    67.4,    58.7,    52.0,    45.3,    75.5,    68.4,    47.8,    41.6,    67.4,    58.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800MWh","0643BG","IFED","064 ","N16","FutOnly"
"CAISO NP-15 PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BM,IFED,01,064 ,   48325,   42195,   41300,    2042,    3280,    2820,     125,      50,     175,     800,     550,     150,   48307,   48325,      18,       0,   48325,   42195,   41300,    2042,    3280,    2820,     125,      50,     175,     800,     550,     150,   48307,   48325,      18,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2415,    3955,    1540,     -38,    2050,   -1000,    -150,      50,      25,     -25,     100,    -350,    2417,    2415,      -2,       0,  100.0,   87.3,   85.5,    4.2,    6.8,    5.8,    0.3,    0.1,    0.4,    1.7,    1.1,    0.3,  100.0,  100.0,    0.0,    0.0,  100.0,   87.3,   85.5,    4.2,    6.8,    5.8,    0.3,    0.1,    0.4,    1.7,    1.1,    0.3,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     11,     12,.,.,.,.,.,.,.,.,.,     17,     19,     27,     11,     12,.,.,.,.,.,.,.,.,.,     17,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    88.3,    85.3,    96.4,    96.4,    84.8,    81.9,    91.1,    90.6,    88.3,    85.3,    96.4,    96.4,    84.8,    81.9,    91.1,    90.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"400MWh","0643BM","IFED","064 ","N16","FutOnly"
"PJM NI HUB RT OFF-PK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BS,IFED,01,064 ,   34540,   26778,   24435,    2560,    5848,    1652,     950,    1775,     250,    1182,       0,     425,   33797,   34385,     743,     155,   34540,   26778,   24435,    2560,    5848,    1652,     950,    1775,     250,    1182,       0,     425,   33797,   34385,     743,     155,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -555,    -305,     845,     -60,     345,    -435,     -25,     -75,       0,     807,    -143,    -547,    -565,     -10,      10,    -545,  100.0,   77.5,   70.7,    7.4,   16.9,    4.8,    2.8,    5.1,    0.7,    3.4,    0.0,    1.2,   97.8,   99.6,    2.2,    0.4,  100.0,   77.5,   70.7,    7.4,   16.9,    4.8,    2.8,    5.1,    0.7,    3.4,    0.0,    1.2,   97.8,   99.6,    2.2,    0.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     18,     18,.,.,.,.,.,.,.,      0,.,     25,     23,     28,     18,     18,.,.,.,.,.,.,.,      0,.,     25,     23,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    46.7,    67.2,    68.7,    85.0,    36.7,    52.0,    50.0,    59.9,    46.7,    67.2,    68.7,    85.0,    36.7,    52.0,    50.0,    59.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BS","IFED","064 ","N16","FutOnly"
"PJM N. IL HUB RT PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BT,IFED,01,064 ,   41823,   20445,   31473,    8385,    4195,    2895,    6413,    1300,     510,    2760,    1200,     250,   41658,   41823,     165,       0,   41823,   20445,   31473,    8385,    4195,    2895,    6413,    1300,     510,    2760,    1200,     250,   41658,   41823,     165,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1280,     670,    1095,     185,     120,    -155,    -245,    1300,       0,    1720,       0,    -625,    1550,    1735,    -270,    -455,  100.0,   48.9,   75.3,   20.0,   10.0,    6.9,   15.3,    3.1,    1.2,    6.6,    2.9,    0.6,   99.6,  100.0,    0.4,    0.0,  100.0,   48.9,   75.3,   20.0,   10.0,    6.9,   15.3,    3.1,    1.2,    6.6,    2.9,    0.6,   99.6,  100.0,    0.4,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     21,     18,.,.,.,      4,.,.,      4,.,.,     32,     25,     35,     21,     18,.,.,.,      4,.,.,      4,.,.,     32,     25,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    44.7,    58.5,    66.2,    76.8,    39.9,    46.9,    58.3,    64.4,    44.7,    58.5,    66.2,    76.8,    39.9,    46.9,    58.3,    64.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800 MWh","0643BT","IFED","064 ","N16","FutOnly"
"NYISO ZONE J DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BW,IFED,01,064 ,   41463,   21674,   38006,   19473,       0,     210,       0,    1450,       0,       0,    1318,       2,   41359,   40986,     104,     477,   41463,   21674,   38006,   19473,       0,     210,       0,    1450,       0,       0,    1318,       2,   41359,   40986,     104,     477,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -999,     896,     -25,   -1154,       0,       0,       0,     -56,       0,     -50,      71,     -51,    -359,     -61,    -640,    -938,  100.0,   52.3,   91.7,   47.0,    0.0,    0.5,    0.0,    3.5,    0.0,    0.0,    3.2,    0.0,   99.7,   98.8,    0.3,    1.2,  100.0,   52.3,   91.7,   47.0,    0.0,    0.5,    0.0,    3.5,    0.0,    0.0,    3.2,    0.0,   99.7,   98.8,    0.3,    1.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     12,     13,      4,      0,.,      0,.,      0,      0,.,.,     17,     20,     24,     12,     13,      4,      0,.,      0,.,      0,      0,.,.,     17,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    66.1,    81.9,    88.1,    92.3,    65.8,    75.1,    83.2,    83.1,    66.1,    81.9,    88.1,    92.3,    65.8,    75.1,    83.2,    83.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800MWh","0643BW","IFED","064 ","N16","FutOnly"
"NYISO ZONE J DA OFF-PK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BX,IFED,01,064 ,   33393,   16265,   30073,   16078,      70,     985,       0,    1750,       0,       0,       0,       0,   33328,   32878,      65,     515,   33393,   16265,   30073,   16078,      70,     985,       0,    1750,       0,       0,       0,       0,   33328,   32878,      65,     515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2520,    -792,   -1857,   -1437,       0,       0,       0,       0,       0,     -51,       0,       0,   -2280,   -1857,    -240,    -663,  100.0,   48.7,   90.1,   48.1,    0.2,    2.9,    0.0,    5.2,    0.0,    0.0,    0.0,    0.0,   99.8,   98.5,    0.2,    1.5,  100.0,   48.7,   90.1,   48.1,    0.2,    2.9,    0.0,    5.2,    0.0,    0.0,    0.0,    0.0,   99.8,   98.5,    0.2,    1.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     12,      9,.,.,.,      0,.,      0,      0,      0,      0,     15,     13,     20,     12,      9,.,.,.,      0,.,      0,      0,      0,      0,     15,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    69.6,    88.9,    90.6,    96.2,    67.3,    86.0,    85.3,    89.3,    69.6,    88.9,    90.6,    96.2,    67.3,    86.0,    85.3,    89.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BX","IFED","064 ","N16","FutOnly"
"NYISO ZONE A DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BY,IFED,01,064 ,   31301,   25180,   28808,    2643,       0,     969,     752,    1445,       0,    1114,       0,      70,   30728,   31292,     573,       9,   31301,   25180,   28808,    2643,       0,     969,     752,    1445,       0,    1114,       0,      70,   30728,   31292,     573,       9,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1788,    -121,   -1362,     161,       0,    -111,     -50,       0,       0,    -503,       0,     -10,    -634,   -1483,   -1154,    -305,  100.0,   80.4,   92.0,    8.4,    0.0,    3.1,    2.4,    4.6,    0.0,    3.6,    0.0,    0.2,   98.2,  100.0,    1.8,    0.0,  100.0,   80.4,   92.0,    8.4,    0.0,    3.1,    2.4,    4.6,    0.0,    3.6,    0.0,    0.2,   98.2,  100.0,    1.8,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     33,     17,     15,      5,      0,      4,.,.,      0,      4,      0,.,     28,     21,     33,     17,     15,      5,      0,      4,.,.,      0,      4,      0,.,     28,     21,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    57.1,    62.9,    71.6,    84.2,    45.9,    56.4,    59.0,    73.9,    57.1,    62.9,    71.6,    84.2,    45.9,    56.4,    59.0,    73.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800MWh","0643BY","IFED","064 ","N16","FutOnly"
"NYISO ZONE A DA OFF-PK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BZ,IFED,01,064 ,   21994,   18365,   20975,    1832,     150,     424,      10,       0,     310,     540,      10,      50,   21531,   21919,     463,      75,   21994,   18365,   20975,    1832,     150,     424,      10,       0,     310,     540,      10,      50,   21531,   21919,     463,      75,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1687,    -170,    -520,      50,     -65,     -67,       0,       0,       0,    -200,       0,       0,    -387,    -652,   -1300,   -1035,  100.0,   83.5,   95.4,    8.3,    0.7,    1.9,    0.0,    0.0,    1.4,    2.5,    0.0,    0.2,   97.9,   99.7,    2.1,    0.3,  100.0,   83.5,   95.4,    8.3,    0.7,    1.9,    0.0,    0.0,    1.4,    2.5,    0.0,    0.2,   97.9,   99.7,    2.1,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     13,     16,.,.,.,.,      0,.,.,.,.,     19,     20,     26,     13,     16,.,.,.,.,      0,.,.,.,.,     19,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    66.3,    70.2,    83.0,    87.0,    62.3,    69.3,    77.7,    83.1,    66.3,    70.2,    83.0,    87.0,    62.3,    69.3,    77.7,    83.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50 Mwh","0643BZ","IFED","064 ","N16","FutOnly"
"NYISO ZONE G DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643C3,IFED,01,064 ,   48716,   42302,   30874,    3698,    8386,     743,     760,    7690,       5,     888,     740,     150,   48546,   48588,     170,     128,   48716,   42302,   30874,    3698,    8386,     743,     760,    7690,       5,     888,     740,     150,   48546,   48588,     170,     128,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -409,    -236,     -22,     187,    -147,    -157,      75,     220,       5,     173,      -5,    -195,    -148,    -301,    -261,    -108,  100.0,   86.8,   63.4,    7.6,   17.2,    1.5,    1.6,   15.8,    0.0,    1.8,    1.5,    0.3,   99.7,   99.7,    0.3,    0.3,  100.0,   86.8,   63.4,    7.6,   17.2,    1.5,    1.6,   15.8,    0.0,    1.8,    1.5,    0.3,   99.7,   99.7,    0.3,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,     20,     19,.,.,.,.,.,.,.,.,.,     29,     28,     36,     20,     19,.,.,.,.,.,.,.,.,.,     29,     28,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.5,    56.5,    79.3,    76.1,    59.8,    54.9,    71.7,    72.1,    61.5,    56.5,    79.3,    76.1,    59.8,    54.9,    71.7,    72.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800MWh","0643C3","IFED","064 ","N16","FutOnly"
"NYISO ZONE G DA OFF-PK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643C4,IFED,01,064 ,   39504,   34586,   25659,    3874,    9735,     400,       0,    3405,      10,       0,     195,      65,   38935,   39469,     569,      35,   39504,   34586,   25659,    3874,    9735,     400,       0,    3405,      10,       0,     195,      65,   38935,   39469,     569,      35,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1458,    -778,    -475,    -292,    -403,      -5,       0,       0,       0,       0,    -172,      -3,   -1078,   -1058,    -380,    -400,  100.0,   87.6,   65.0,    9.8,   24.6,    1.0,    0.0,    8.6,    0.0,    0.0,    0.5,    0.2,   98.6,   99.9,    1.4,    0.1,  100.0,   87.6,   65.0,    9.8,   24.6,    1.0,    0.0,    8.6,    0.0,    0.0,    0.5,    0.2,   98.6,   99.9,    1.4,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     19,     16,.,.,.,      0,.,.,      0,.,.,     23,     20,     26,     19,     16,.,.,.,      0,.,.,      0,.,.,     23,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    66.4,    64.6,    82.2,    88.0,    62.7,    64.5,    78.0,    84.6,    66.4,    64.6,    82.2,    88.0,    62.7,    64.5,    78.0,    84.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643C4","IFED","064 ","N16","FutOnly"
"PALO VERDE DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643CB,IFED,01,064 ,   20181,   10055,   16032,    6900,       0,    3000,       0,    1131,       0,      25,       0,       0,   19980,   20163,     201,      18,   20181,   10055,   16032,    6900,       0,    3000,       0,    1131,       0,      25,       0,       0,   19980,   20163,     201,      18,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -494,     960,    -200,   -1455,       0,     -75,       0,    -219,       0,      25,       0,       0,    -545,    -494,      51,       0,  100.0,   49.8,   79.4,   34.2,    0.0,   14.9,    0.0,    5.6,    0.0,    0.1,    0.0,    0.0,   99.0,   99.9,    1.0,    0.1,  100.0,   49.8,   79.4,   34.2,    0.0,   14.9,    0.0,    5.6,    0.0,    0.1,    0.0,    0.0,   99.0,   99.9,    1.0,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     10,     12,.,      0,.,      0,.,      0,.,      0,      0,     13,     16,     22,     10,     12,.,      0,.,      0,.,      0,.,      0,      0,     13,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.3,    76.7,    96.4,    92.2,    65.4,    69.2,    79.0,    79.9,    80.3,    76.7,    96.4,    92.2,    65.4,    69.2,    79.0,    79.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"400MWh","0643CB","IFED","064 ","N16","FutOnly"
"PJM BGE ZONE DAY AHEAD OFF PEAK MONTHLY - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643CJ,IFED,01,064 ,   13745,    8745,   12010,    3295,       0,     835,      90,     900,       0,     620,       0,       0,   13585,   13745,     160,       0,   13745,    8745,   12010,    3295,       0,     835,      90,     900,       0,     620,       0,       0,   13585,   13745,     160,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      15,     460,      25,      25,       0,       0,     -45,     600,       0,    -340,     -50,       0,     100,     575,     -85,    -560,  100.0,   63.6,   87.4,   24.0,    0.0,    6.1,    0.7,    6.5,    0.0,    4.5,    0.0,    0.0,   98.8,  100.0,    1.2,    0.0,  100.0,   63.6,   87.4,   24.0,    0.0,    6.1,    0.7,    6.5,    0.0,    4.5,    0.0,    0.0,   98.8,  100.0,    1.2,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     12,      7,.,      0,.,.,.,      0,.,      0,      0,     18,     10,     23,     12,      7,.,      0,.,.,.,      0,.,      0,      0,     18,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.3,    90.5,    85.8,    99.0,    55.2,    84.8,    72.9,    85.6,    61.3,    90.5,    85.8,    99.0,    55.2,    84.8,    72.9,    85.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643CJ","IFED","064 ","N16","FutOnly"
"PJM BGE ZONE DAY AHEAD, PEAK MONTHLY - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643CK,IFED,01,064 ,   13785,    8825,   12060,    3415,       0,     825,     140,     900,       0,     440,       0,       0,   13645,   13785,     140,       0,   13785,    8825,   12060,    3415,       0,     825,     140,     900,       0,     440,       0,       0,   13645,   13785,     140,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       5,     460,      25,      -5,       0,       0,     -45,     600,       0,    -320,     -50,       0,      90,     575,     -85,    -570,  100.0,   64.0,   87.5,   24.8,    0.0,    6.0,    1.0,    6.5,    0.0,    3.2,    0.0,    0.0,   99.0,  100.0,    1.0,    0.0,  100.0,   64.0,   87.5,   24.8,    0.0,    6.0,    1.0,    6.5,    0.0,    3.2,    0.0,    0.0,   99.0,  100.0,    1.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     13,      7,.,      0,.,.,.,      0,.,      0,      0,     20,     10,     24,     13,      7,.,      0,.,.,.,      0,.,      0,      0,     20,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.9,    90.5,    86.3,    99.0,    58.3,    84.7,    73.5,    85.4,    61.9,    90.5,    86.3,    99.0,    58.3,    84.7,    73.5,    85.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643CK","IFED","064 ","N16","FutOnly"
"PJM COMED ZONE DAY AHEAD LMP PEAK MONTHLY - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643CN,IFED,01,064 ,   20155,   14060,   14040,    4165,    4355,    1200,       0,       0,       0,     170,       0,       0,   19595,   19595,     560,     560,   20155,   14060,   14040,    4165,    4355,    1200,       0,       0,       0,     170,       0,       0,   19595,   19595,     560,     560,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1300,    -340,    -505,    -350,    -210,       0,       0,       0,       0,       0,       0,       0,    -690,    -715,    -610,    -585,  100.0,   69.8,   69.7,   20.7,   21.6,    6.0,    0.0,    0.0,    0.0,    0.8,    0.0,    0.0,   97.2,   97.2,    2.8,    2.8,  100.0,   69.8,   69.7,   20.7,   21.6,    6.0,    0.0,    0.0,    0.0,    0.8,    0.0,    0.0,   97.2,   97.2,    2.8,    2.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      8,     10,.,.,.,      0,      0,      0,.,      0,      0,     12,     12,     20,      8,     10,.,.,.,      0,      0,      0,.,      0,      0,     12,     12,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    72.2,    74.1,    93.1,    93.4,    69.9,    74.1,    87.1,    88.4,    72.2,    74.1,    93.1,    93.4,    69.9,    74.1,    87.1,    88.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643CN","IFED","064 ","N16","FutOnly"
"PJM PECO ZONE DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643CZ,IFED,01,064 ,   21600,    7703,   16735,   11605,    3725,     815,     750,       0,     200,      50,      25,     100,   21223,   21600,     377,       0,   21600,    7703,   16735,   11605,    3725,     815,     750,       0,     200,      50,      25,     100,   21223,   21600,     377,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1250,    -400,      85,    -885,     355,    -390,     575,       0,       0,    -100,      25,     100,   -1100,     175,    -150,   -1425,  100.0,   35.7,   77.5,   53.7,   17.2,    3.8,    3.5,    0.0,    0.9,    0.2,    0.1,    0.5,   98.3,  100.0,    1.7,    0.0,  100.0,   35.7,   77.5,   53.7,   17.2,    3.8,    3.5,    0.0,    0.9,    0.2,    0.1,    0.5,   98.3,  100.0,    1.7,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     10,      9,.,.,.,.,      0,.,.,.,.,     18,     15,     26,     10,      9,.,.,.,.,      0,.,.,.,.,     18,     15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    76.6,    68.5,    91.4,    93.4,    72.2,    65.1,    82.3,    84.1,    76.6,    68.5,    91.4,    93.4,    72.2,    65.1,    82.3,    84.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643CZ","IFED","064 ","N16","FutOnly"
